FileFormat,CSV
Data,959.0,542.50,2.55,76.37,7.89,84.79,40.59522,-105.12306,5353.8,5261.2,-1.18,-7.85,-0.72,4.07
Data,960.0,542.23,2.52,76.40,7.93,85.12,40.59523,-105.12296,5357.9,5266.7,-1.20,-7.90,-0.67,4.02
Data,961.0,541.96,2.50,76.40,7.97,85.44,40.59523,-105.12286,5361.9,5270.7,-1.22,-7.95,-0.63,3.96
Data,962.0,541.70,2.48,76.37,8.01,85.75,40.59524,-105.12276,5365.8,5274.3,-1.25,-7.99,-0.59,3.89
Data,963.0,541.44,2.47,76.33,8.05,86.02,40.59524,-105.12266,5369.7,5278.3,-1.27,-8.03,-0.56,3.85
Data,964.0,541.19,2.45,76.30,8.08,86.27,40.59525,-105.12256,5373.4,5282.9,-1.29,-8.06,-0.53,3.84
Data,965.0,540.93,2.44,76.30,8.11,86.48,40.59526,-105.12246,5377.2,5287.3,-1.30,-8.09,-0.50,3.85
Data,966.0,540.67,2.42,76.30,8.14,86.66,40.59526,-105.12237,5381.1,5291.1,-1.32,-8.12,-0.47,3.88
Data,967.0,540.41,2.40,76.27,8.16,86.82,40.59526,-105.12227,5385.0,5294.9,-1.35,-8.15,-0.45,3.90
Data,968.0,540.15,2.38,76.23,8.18,86.97,40.59525,-105.12218,5389.0,5297.6,-1.38,-8.17,-0.43,3.88
Data,969.0,539.89,2.36,76.20,8.21,87.12,40.59527,-105.12208,5392.9,5303.7,-1.40,-8.20,-0.41,3.83
Data,970.0,539.63,2.34,76.20,8.22,87.29,40.59527,-105.12198,5396.7,5307.6,-1.42,-8.22,-0.39,3.76
Data,971.0,539.39,2.32,76.20,8.24,87.48,40.59528,-105.12189,5400.4,5312.5,-1.44,-8.23,-0.36,3.71
Data,972.0,539.15,2.30,76.20,8.25,87.70,40.59528,-105.12178,5404.0,5316.4,-1.45,-8.24,-0.33,3.70
Data,973.0,538.90,2.29,76.20,8.25,87.96,40.59529,-105.12168,5407.7,5320.2,-1.47,-8.24,-0.29,3.74
Data,974.0,538.65,2.27,76.20,8.24,88.26,40.59530,-105.12157,5411.4,5325.2,-1.49,-8.24,-0.25,3.80
Data,975.0,538.39,2.25,76.23,8.23,88.59,40.59530,-105.12146,5415.3,5328.4,-1.50,-8.23,-0.20,3.86
Data,976.0,538.13,2.23,76.27,8.22,88.94,40.59531,-105.12137,5419.3,5332.2,-1.51,-8.22,-0.15,3.89
Data,977.0,537.87,2.21,76.30,8.20,89.30,40.59531,-105.12128,5423.2,5336.3,-1.52,-8.20,-0.10,3.89
Data,978.0,537.61,2.20,76.31,8.19,89.65,40.59530,-105.12119,5427.1,5342.0,-1.53,-8.19,-0.05,3.86
Data,979.0,537.36,2.19,76.31,8.18,89.99,40.59531,-105.12110,5430.9,5347.9,-1.55,-8.18,-0.00,3.81
Data,980.0,537.11,2.18,76.30,8.17,90.31,40.59530,-105.12100,5434.6,5351.0,-1.56,-8.17,0.04,3.76
Data,981.0,536.86,2.17,76.27,8.16,90.61,40.59531,-105.12091,5438.4,5354.0,-1.57,-8.15,0.09,3.71
Data,982.0,536.62,2.15,76.23,8.14,90.90,40.59531,-105.12081,5442.1,5358.8,-1.59,-8.14,0.13,3.65
Data,983.0,536.38,2.14,76.20,8.12,91.18,40.59531,-105.12070,5445.7,5361.9,-1.61,-8.12,0.17,3.59
Data,984.0,536.14,2.13,76.20,8.10,91.46,40.59531,-105.12061,5449.3,5365.4,-1.62,-8.10,0.21,3.54
Data,985.0,535.91,2.11,76.18,8.08,91.71,40.59531,-105.12050,5452.8,5369.3,-1.64,-8.08,0.24,3.50
Data,986.0,535.68,2.10,76.14,8.06,91.93,40.59530,-105.12040,5456.3,5372.5,-1.66,-8.05,0.27,3.49
Data,987.0,535.45,2.09,76.09,8.04,92.13,40.59530,-105.12031,5459.7,5376.4,-1.68,-8.03,0.30,3.49
Data,988.0,535.22,2.08,75.96,8.02,92.28,40.59530,-105.12022,5463.2,5379.7,-1.71,-8.02,0.32,3.52
Data,989.0,534.98,2.08,75.73,8.02,92.41,40.59529,-105.12014,5466.7,5383.2,-1.76,-8.01,0.34,3.57
Data,990.0,534.74,2.07,75.39,8.02,92.52,40.59529,-105.12007,5470.4,5385.9,-1.82,-8.01,0.35,3.60
Data,991.0,534.50,2.07,74.96,8.02,92.63,40.59529,-105.11997,5474.0,5389.2,-1.90,-8.01,0.37,3.62
Data,992.0,534.26,2.06,74.46,8.03,92.74,40.59528,-105.11987,5477.6,5391.7,-2.01,-8.02,0.38,3.64
Data,993.0,534.02,2.04,73.97,8.04,92.87,40.59529,-105.11977,5481.2,5395.4,-2.11,-8.03,0.40,3.66
Data,994.0,533.78,2.03,73.54,8.05,93.03,40.59529,-105.11966,5484.9,5398.6,-2.20,-8.04,0.43,3.68
Data,995.0,533.54,2.02,73.19,8.06,93.20,40.59529,-105.11956,5488.6,5402.3,-2.28,-8.05,0.45,3.70
Data,996.0,533.29,2.00,72.88,8.07,93.38,40.59528,-105.11947,5492.3,5405.2,-2.35,-8.06,0.48,3.71
Data,997.0,533.05,1.99,72.62,8.08,93.55,40.59528,-105.11937,5496.0,5408.9,-2.41,-8.07,0.50,3.71
Data,998.0,532.80,1.97,72.39,8.10,93.72,40.59526,-105.11929,5499.8,5410.8,-2.47,-8.08,0.53,3.69
Data,999.0,532.56,1.96,72.22,8.12,93.86,40.59526,-105.11919,5503.5,5414.4,-2.52,-8.10,0.55,3.64
Data,1000.0,532.32,1.94,72.06,8.14,93.99,40.59526,-105.11909,5507.1,5417.8,-2.56,-8.12,0.57,3.59
Data,1001.0,532.08,1.92,71.92,8.17,94.09,40.59524,-105.11900,5510.6,5420.1,-2.60,-8.14,0.58,3.56
Data,1002.0,531.86,1.91,71.83,8.19,94.19,40.59525,-105.11891,5514.1,5424.5,-2.64,-8.17,0.60,3.56
Data,1003.0,531.62,1.90,71.77,8.22,94.28,40.59524,-105.11880,5517.7,5428.3,-2.66,-8.19,0.61,3.61
Data,1004.0,531.38,1.89,71.70,8.24,94.38,40.59523,-105.11870,5521.3,5432.0,-2.68,-8.22,0.63,3.68
Data,1005.0,531.14,1.88,71.60,8.26,94.50,40.59523,-105.11860,5525.1,5434.2,-2.71,-8.24,0.65,3.75
Data,1006.0,530.89,1.87,71.50,8.28,94.64,40.59524,-105.11849,5528.9,5439.1,-2.74,-8.26,0.67,3.80
Data,1007.0,530.63,1.86,71.43,8.31,94.81,40.59524,-105.11839,5532.7,5444.1,-2.76,-8.28,0.70,3.82
Data,1008.0,530.38,1.84,71.37,8.33,95.01,40.59523,-105.11830,5536.5,5448.2,-2.79,-8.29,0.73,3.83
Data,1009.0,530.13,1.82,71.30,8.35,95.21,40.59522,-105.11820,5540.3,5452.7,-2.82,-8.31,0.76,3.83
Data,1010.0,529.88,1.80,71.18,8.37,95.42,40.59521,-105.11811,5544.1,5457.5,-2.86,-8.34,0.79,3.83
Data,1011.0,529.63,1.79,71.03,8.40,95.63,40.59520,-105.11801,5548.0,5460.0,-2.91,-8.36,0.82,3.81
Data,1012.0,529.38,1.77,70.90,8.43,95.85,40.59519,-105.11790,5551.8,5466.8,-2.95,-8.38,0.86,3.78
Data,1013.0,529.13,1.75,70.77,8.45,96.08,40.59519,-105.11778,5555.6,5470.6,-2.99,-8.40,0.90,3.72
Data,1014.0,528.89,1.74,70.63,8.48,96.32,40.59518,-105.11768,5559.3,5474.2,-3.03,-8.43,0.93,3.65
Data,1015.0,528.66,1.72,70.47,8.51,96.57,40.59519,-105.11759,5562.9,5476.4,-3.07,-8.45,0.97,3.61
Data,1016.0,528.42,1.71,70.32,8.54,96.81,40.59519,-105.11749,5566.4,5481.6,-3.11,-8.48,1.01,3.58
Data,1017.0,528.19,1.70,70.20,8.57,97.03,40.59517,-105.11739,5570.0,5484.9,-3.15,-8.51,1.05,3.58
Data,1018.0,527.95,1.69,70.10,8.61,97.20,40.59516,-105.11729,5573.6,5488.1,-3.18,-8.55,1.08,3.61
Data,1019.0,527.71,1.67,69.97,8.66,97.32,40.59515,-105.11719,5577.3,5492.6,-3.21,-8.59,1.10,3.66
Data,1020.0,527.48,1.66,69.83,8.70,97.37,40.59513,-105.11708,5580.9,5496.1,-3.25,-8.63,1.12,3.75
Data,1021.0,527.23,1.65,69.69,8.74,97.35,40.59511,-105.11698,5584.7,5499.4,-3.30,-8.67,1.12,3.88
Data,1022.0,526.97,1.63,69.53,8.79,97.26,40.59510,-105.11687,5588.6,5503.6,-3.34,-8.72,1.11,4.02
Data,1023.0,526.71,1.61,69.32,8.83,97.11,40.59509,-105.11677,5592.7,5507.3,-3.40,-8.77,1.09,4.13
Data,1024.0,526.43,1.59,69.07,8.88,96.91,40.59508,-105.11667,5597.0,5510.4,-3.47,-8.82,1.07,4.20
Data,1025.0,526.15,1.57,68.78,8.93,96.68,40.59507,-105.11657,5601.3,5513.9,-3.55,-8.87,1.04,4.18
Data,1026.0,525.87,1.54,68.47,8.98,96.42,40.59506,-105.11647,5605.4,5517.6,-3.63,-8.93,1.00,4.10
Data,1027.0,525.61,1.52,68.13,9.03,96.14,40.59506,-105.11637,5609.5,5521.1,-3.72,-8.98,0.97,4.01
Data,1028.0,525.36,1.51,67.77,9.08,95.86,40.59505,-105.11627,5613.4,5524.7,-3.81,-9.03,0.93,3.92
Data,1029.0,525.11,1.49,67.45,9.13,95.58,40.59505,-105.11616,5617.2,5530.0,-3.88,-9.08,0.89,3.89
Data,1030.0,524.86,1.49,67.17,9.16,95.28,40.59503,-105.11602,5621.0,5533.6,-3.95,-9.12,0.84,3.91
Data,1031.0,524.61,1.48,66.91,9.18,94.97,40.59502,-105.11590,5624.9,5537.9,-4.00,-9.15,0.80,3.95
Data,1032.0,524.34,1.47,66.70,9.20,94.66,40.59501,-105.11579,5628.9,5544.2,-4.05,-9.17,0.75,4.00
Data,1033.0,524.08,1.46,66.52,9.20,94.34,40.59501,-105.11569,5633.1,5549.1,-4.10,-9.18,0.70,4.00
Data,1034.0,523.81,1.46,66.36,9.20,94.03,40.59500,-105.11559,5637.1,5552.5,-4.13,-9.18,0.65,3.95
Data,1035.0,523.56,1.45,66.22,9.19,93.75,40.59500,-105.11548,5641.0,5559.3,-4.17,-9.18,0.60,3.87
Data,1036.0,523.31,1.45,66.10,9.18,93.51,40.59501,-105.11537,5644.8,5563.9,-4.20,-9.17,0.56,3.77
Data,1037.0,523.08,1.44,66.02,9.17,93.32,40.59500,-105.11526,5648.5,5566.2,-4.22,-9.15,0.53,3.71
Data,1038.0,522.84,1.43,65.97,9.15,93.18,40.59500,-105.11515,5652.1,5570.3,-4.24,-9.13,0.51,3.68
Data,1039.0,522.60,1.42,65.90,9.12,93.08,40.59501,-105.11503,5655.8,5573.6,-4.26,-9.11,0.49,3.66
Data,1040.0,522.36,1.41,65.83,9.09,93.01,40.59500,-105.11492,5659.5,5576.5,-4.29,-9.08,0.48,3.65
Data,1041.0,522.12,1.40,65.77,9.06,92.96,40.59498,-105.11481,5663.2,5578.1,-4.31,-9.05,0.47,3.61
Data,1042.0,521.89,1.39,65.72,9.03,92.92,40.59496,-105.11471,5666.8,5582.1,-4.33,-9.02,0.46,3.54
Data,1043.0,521.66,1.38,65.68,9.00,92.90,40.59496,-105.11460,5670.3,5586.7,-4.35,-8.98,0.46,3.45
Data,1044.0,521.44,1.38,65.63,8.96,92.90,40.59494,-105.11450,5673.7,5591.4,-4.36,-8.95,0.45,3.35
Data,1045.0,521.23,1.38,65.58,8.94,92.93,40.59493,-105.11440,5677.0,5594.5,-4.37,-8.93,0.46,3.29
Data,1046.0,521.02,1.38,65.50,8.91,93.02,40.59494,-105.11430,5680.2,5597.3,-4.38,-8.90,0.47,3.27
Data,1047.0,520.81,1.39,65.41,8.89,93.16,40.59494,-105.11420,5683.4,5599.2,-4.39,-8.88,0.49,3.32
Data,1048.0,520.60,1.40,65.28,8.87,93.38,40.59494,-105.11410,5686.7,5601.8,-4.41,-8.86,0.52,3.45
Data,1049.0,520.37,1.41,65.13,8.85,93.65,40.59494,-105.11398,5690.3,5604.5,-4.43,-8.83,0.56,3.59
Data,1050.0,520.13,1.41,64.97,8.83,93.97,40.59493,-105.11387,5694.0,5608.5,-4.46,-8.81,0.61,3.70
Data,1051.0,519.88,1.41,64.82,8.80,94.32,40.59492,-105.11375,5697.9,5610.6,-4.49,-8.77,0.66,3.77
Data,1052.0,519.63,1.40,64.73,8.76,94.68,40.59491,-105.11364,5701.7,5613.9,-4.52,-8.73,0.72,3.78
Data,1053.0,519.40,1.39,64.66,8.72,95.05,40.59489,-105.11353,5705.4,5615.7,-4.54,-8.69,0.77,3.76
Data,1054.0,519.16,1.38,64.59,8.69,95.40,40.59488,-105.11343,5709.1,5619.8,-4.57,-8.65,0.82,3.76
Data,1055.0,518.92,1.37,64.53,8.65,95.74,40.59487,-105.11332,5712.8,5623.4,-4.60,-8.61,0.86,3.76
Data,1056.0,518.68,1.35,64.50,8.62,96.06,40.59486,-105.11322,5716.6,5628.0,-4.62,-8.57,0.91,3.77
Data,1057.0,518.43,1.34,64.49,8.60,96.36,40.59486,-105.11313,5720.4,5631.4,-4.63,-8.55,0.95,3.77
Data,1058.0,518.19,1.32,64.49,8.59,96.63,40.59485,-105.11303,5724.2,5635.5,-4.65,-8.53,0.99,3.76
Data,1059.0,517.95,1.30,64.52,8.59,96.86,40.59484,-105.11293,5727.9,5638.2,-4.66,-8.53,1.03,3.75
Data,1060.0,517.71,1.28,64.60,8.59,97.05,40.59483,-105.11283,5731.7,5642.1,-4.66,-8.53,1.06,3.74
Data,1061.0,517.47,1.26,64.69,8.61,97.19,40.59482,-105.11273,5735.4,5646.1,-4.66,-8.54,1.08,3.73
Data,1062.0,517.23,1.24,64.77,8.63,97.27,40.59481,-105.11263,5739.1,5650.4,-4.66,-8.56,1.09,3.73
Data,1063.0,516.99,1.22,64.86,8.65,97.31,40.59479,-105.11252,5742.8,5653.7,-4.66,-8.58,1.10,3.75
Data,1064.0,516.75,1.20,64.97,8.68,97.30,40.59478,-105.11241,5746.6,5658.6,-4.66,-8.61,1.10,3.79
Data,1065.0,516.50,1.18,65.10,8.71,97.26,40.59477,-105.11230,5750.4,5662.5,-4.65,-8.64,1.10,3.83
Data,1066.0,516.26,1.16,65.20,8.74,97.20,40.59476,-105.11220,5754.3,5664.7,-4.65,-8.67,1.10,3.85
Data,1067.0,516.01,1.14,65.30,8.77,97.15,40.59475,-105.11211,5758.1,5666.1,-4.65,-8.70,1.09,3.85
Data,1068.0,515.76,1.13,65.40,8.81,97.10,40.59476,-105.11202,5762.0,5669.6,-4.64,-8.74,1.09,3.83
Data,1069.0,515.52,1.11,65.50,8.85,97.05,40.59476,-105.11191,5765.8,5671.9,-4.64,-8.78,1.09,3.80
Data,1070.0,515.28,1.10,65.60,8.89,97.00,40.59474,-105.11181,5769.6,5674.5,-4.63,-8.82,1.08,3.75
Data,1071.0,515.04,1.09,65.71,8.93,96.93,40.59472,-105.11170,5773.3,5678.0,-4.62,-8.86,1.08,3.71
Data,1073.0,514.57,1.06,66.01,8.98,96.75,40.59471,-105.11146,5780.6,5685.7,-4.59,-8.92,1.06,3.61
Data,1074.0,514.34,1.04,66.17,9.00,96.63,40.59470,-105.11134,5784.2,5688.6,-4.57,-8.94,1.04,3.58
Data,1075.0,514.11,1.03,66.30,9.01,96.52,40.59469,-105.11123,5787.8,5692.1,-4.56,-8.96,1.02,3.57
Data,1076.0,513.88,1.01,66.41,9.02,96.40,40.59468,-105.11112,5791.3,5695.4,-4.55,-8.96,1.00,3.58
Data,1077.0,513.66,1.00,66.51,9.01,96.28,40.59467,-105.11101,5794.9,5698.4,-4.55,-8.96,0.99,3.61
Data,1078.0,513.43,0.99,66.60,9.01,96.17,40.59467,-105.11092,5798.5,5703.9,-4.54,-8.95,0.97,3.65
Data,1079.0,513.19,0.98,66.68,8.99,96.07,40.59467,-105.11082,5802.2,5707.5,-4.53,-8.94,0.95,3.68
Data,1080.0,512.95,0.96,66.73,8.98,95.97,40.59466,-105.11069,5806.0,5713.0,-4.54,-8.93,0.93,3.67
Data,1081.0,512.72,0.95,66.77,8.96,95.88,40.59465,-105.11058,5809.7,5717.8,-4.54,-8.91,0.92,3.64
Data,1082.0,512.49,0.93,66.80,8.93,95.78,40.59465,-105.11048,5813.3,5722.1,-4.55,-8.89,0.90,3.62
Data,1083.0,512.26,0.91,66.83,8.90,95.69,40.59465,-105.11038,5816.8,5725.1,-4.57,-8.86,0.88,3.59
Data,1084.0,512.04,0.89,66.87,8.87,95.58,40.59464,-105.11026,5820.4,5729.5,-4.58,-8.83,0.86,3.59
Data,1085.0,511.81,0.87,66.93,8.84,95.46,40.59462,-105.11016,5824.0,5731.6,-4.58,-8.80,0.84,3.60
Data,1086.0,511.58,0.86,67.01,8.81,95.31,40.59461,-105.11006,5827.6,5735.3,-4.58,-8.77,0.82,3.61
Data,1087.0,511.34,0.85,67.05,8.78,95.14,40.59460,-105.10996,5831.2,5738.1,-4.58,-8.74,0.79,3.60
Data,1088.0,511.11,0.83,67.01,8.75,94.95,40.59459,-105.10986,5834.9,5742.4,-4.60,-8.72,0.76,3.58
Data,1089.0,510.89,0.83,66.94,8.73,94.77,40.59459,-105.10976,5838.4,5745.7,-4.62,-8.70,0.73,3.55
Data,1090.0,510.66,0.82,66.88,8.72,94.60,40.59460,-105.10966,5842.0,5751.7,-4.65,-8.69,0.70,3.54
Data,1091.0,510.44,0.80,66.80,8.71,94.46,40.59460,-105.10956,5845.5,5756.0,-4.67,-8.68,0.68,3.56
Data,1092.0,510.22,0.79,66.70,8.70,94.35,40.59459,-105.10946,5849.0,5758.4,-4.70,-8.68,0.66,3.62
Data,1093.0,509.99,0.78,66.60,8.70,94.28,40.59459,-105.10936,5852.6,5758.9,-4.74,-8.68,0.65,3.71
Data,1094.0,509.75,0.76,66.50,8.70,94.24,40.59459,-105.10925,5856.3,5762.4,-4.78,-8.67,0.64,3.79
Data,1095.0,509.51,0.74,66.40,8.69,94.24,40.59459,-105.10913,5860.2,5765.7,-4.81,-8.67,0.64,3.84
Data,1096.0,509.25,0.73,66.28,8.69,94.25,40.59457,-105.10902,5864.2,5769.5,-4.85,-8.66,0.64,3.83
Data,1097.0,509.01,0.71,66.13,8.68,94.29,40.59456,-105.10892,5868.1,5773.6,-4.90,-8.66,0.65,3.75
Data,1098.0,508.77,0.70,65.98,8.68,94.33,40.59456,-105.10881,5871.8,5777.6,-4.94,-8.65,0.66,3.66
Data,1099.0,508.55,0.69,65.83,8.68,94.39,40.59456,-105.10872,5875.3,5780.9,-4.98,-8.65,0.66,3.60
Data,1100.0,508.33,0.68,65.68,8.69,94.46,40.59455,-105.10862,5878.8,5784.7,-5.02,-8.66,0.67,3.60
Data,1101.0,508.11,0.67,65.53,8.71,94.53,40.59454,-105.10853,5882.3,5788.5,-5.06,-8.68,0.69,3.69
Data,1102.0,507.87,0.66,65.37,8.74,94.61,40.59454,-105.10845,5886.1,5792.1,-5.10,-8.71,0.70,3.82
Data,1103.0,507.62,0.65,65.20,8.78,94.70,40.59454,-105.10836,5890.0,5795.6,-5.14,-8.75,0.72,3.94
Data,1104.0,507.36,0.63,65.02,8.83,94.78,40.59453,-105.10825,5894.1,5799.8,-5.19,-8.80,0.74,4.02
Data,1105.0,507.10,0.62,64.87,8.88,94.87,40.59453,-105.10814,5898.2,5802.8,-5.24,-8.85,0.75,4.02
Data,1106.0,506.85,0.60,64.75,8.94,94.94,40.59453,-105.10803,5902.2,5807.7,-5.29,-8.90,0.77,4.00
Data,1107.0,506.60,0.58,64.67,8.99,94.99,40.59452,-105.10793,5906.2,5810.8,-5.32,-8.95,0.78,3.97
Data,1108.0,506.36,0.56,64.59,9.03,95.00,40.59451,-105.10781,5910.0,5815.9,-5.35,-9.00,0.79,3.96
Data,1109.0,506.11,0.55,64.50,9.07,94.97,40.59449,-105.10769,5913.9,5820.3,-5.38,-9.03,0.78,3.98
Data,1110.0,505.86,0.54,64.40,9.10,94.89,40.59447,-105.10757,5918.0,5825.2,-5.41,-9.06,0.78,4.00
Data,1111.0,505.60,0.52,64.32,9.12,94.78,40.59446,-105.10747,5922.0,5828.7,-5.44,-9.09,0.76,3.97
Data,1112.0,505.35,0.51,64.27,9.15,94.67,40.59446,-105.10737,5926.0,5833.1,-5.47,-9.12,0.75,3.91
Data,1113.0,505.11,0.49,64.22,9.18,94.58,40.59447,-105.10727,5929.9,5837.3,-5.49,-9.15,0.73,3.81
Data,1114.0,504.87,0.48,64.17,9.21,94.52,40.59448,-105.10716,5933.7,5842.3,-5.52,-9.18,0.73,3.69
Data,1115.0,504.65,0.47,64.12,9.24,94.50,40.59447,-105.10706,5937.3,5846.2,-5.54,-9.22,0.73,3.60
Data,1116.0,504.42,0.46,64.10,9.28,94.51,40.59446,-105.10696,5940.8,5850.1,-5.55,-9.25,0.73,3.54
Data,1117.0,504.20,0.45,64.10,9.32,94.55,40.59446,-105.10685,5944.3,5855.4,-5.56,-9.29,0.74,3.53
Data,1118.0,503.98,0.44,64.10,9.36,94.62,40.59445,-105.10673,5947.8,5858.1,-5.57,-9.33,0.75,3.55
Data,1119.0,503.76,0.43,64.10,9.40,94.71,40.59446,-105.10662,5951.4,5862.8,-5.58,-9.36,0.77,3.59
Data,1120.0,503.53,0.41,64.10,9.43,94.83,40.59445,-105.10649,5955.0,5867.8,-5.59,-9.39,0.79,3.63
Data,1121.0,503.30,0.40,64.10,9.45,94.97,40.59444,-105.10637,5958.7,5871.7,-5.60,-9.42,0.82,3.68
Data,1122.0,503.07,0.39,64.10,9.47,95.13,40.59443,-105.10625,5962.4,5874.8,-5.62,-9.43,0.85,3.72
Data,1123.0,502.84,0.37,64.10,9.49,95.31,40.59443,-105.10615,5966.1,5877.8,-5.63,-9.45,0.88,3.77
Data,1124.0,502.60,0.35,64.10,9.51,95.52,40.59444,-105.10605,5969.9,5883.0,-5.65,-9.46,0.91,3.82
Data,1125.0,502.36,0.33,64.13,9.53,95.72,40.59443,-105.10595,5973.7,5887.9,-5.67,-9.48,0.95,3.85
Data,1126.0,502.11,0.31,64.17,9.54,95.92,40.59443,-105.10583,5977.6,5892.6,-5.68,-9.49,0.98,3.86
Data,1127.0,501.87,0.29,64.20,9.56,96.10,40.59441,-105.10571,5981.6,5895.7,-5.69,-9.51,1.02,3.85
Data,1128.0,501.63,0.28,64.20,9.58,96.24,40.59439,-105.10558,5985.4,5899.2,-5.71,-9.52,1.04,3.83
Data,1129.0,501.39,0.26,64.23,9.60,96.33,40.59437,-105.10546,5989.2,5902.4,-5.71,-9.54,1.06,3.84
Data,1130.0,501.16,0.24,64.27,9.62,96.37,40.59436,-105.10535,5992.9,5905.6,-5.72,-9.56,1.07,3.88
Data,1131.0,500.92,0.23,64.30,9.65,96.38,40.59436,-105.10525,5996.8,5909.3,-5.73,-9.59,1.07,3.94
Data,1132.0,500.67,0.21,64.30,9.69,96.34,40.59436,-105.10515,6000.8,5914.2,-5.75,-9.63,1.07,4.01
Data,1133.0,500.41,0.18,64.27,9.75,96.27,40.59434,-105.10506,6004.9,5918.3,-5.78,-9.69,1.06,4.01
Data,1134.0,500.16,0.16,64.23,9.82,96.16,40.59433,-105.10496,6009.0,5923.1,-5.81,-9.76,1.05,3.95
Data,1135.0,499.91,0.13,64.20,9.90,96.03,40.59432,-105.10484,6012.9,5927.7,-5.84,-9.84,1.04,3.83
Data,1136.0,499.68,0.12,64.20,9.99,95.87,40.59431,-105.10472,6016.7,5931.6,-5.86,-9.93,1.02,3.67
Data,1137.0,499.46,0.10,64.20,10.08,95.72,40.59430,-105.10459,6020.2,5934.6,-5.87,-10.03,1.00,3.54
Data,1138.0,499.25,0.09,64.17,10.16,95.57,40.59430,-105.10447,6023.6,5938.7,-5.89,-10.12,0.99,3.45
Data,1139.0,499.04,0.08,64.13,10.25,95.45,40.59430,-105.10434,6027.0,5941.3,-5.91,-10.20,0.97,3.42
Data,1140.0,498.82,0.07,64.09,10.34,95.36,40.59430,-105.10423,6030.4,5945.4,-5.93,-10.29,0.97,3.45
Data,1142.0,498.38,0.03,64.02,10.49,95.28,40.59427,-105.10402,6037.5,5949.7,-5.98,-10.45,0.97,3.56
Data,1143.0,498.16,0.01,64.00,10.56,95.28,40.59427,-105.10390,6041.1,5953.6,-6.00,-10.51,0.97,3.61
Data,1144.0,497.93,-0.00,63.97,10.62,95.29,40.59426,-105.10378,6044.7,5956.1,-6.02,-10.57,0.98,3.65
Data,1145.0,497.71,-0.02,63.93,10.67,95.33,40.59426,-105.10364,6048.4,5961.7,-6.04,-10.62,0.99,3.66
Data,1146.0,497.48,-0.03,63.90,10.70,95.39,40.59425,-105.10350,6052.1,5966.8,-6.06,-10.65,1.00,3.63
Data,1147.0,497.25,-0.04,63.90,10.72,95.45,40.59424,-105.10337,6055.7,5971.1,-6.07,-10.67,1.02,3.59
Data,1148.0,497.03,-0.06,63.90,10.72,95.52,40.59422,-105.10324,6059.3,5973.3,-6.09,-10.68,1.03,3.54
Data,1149.0,496.81,-0.08,63.90,10.72,95.58,40.59421,-105.10312,6062.8,5976.5,-6.11,-10.67,1.04,3.50
Data,1150.0,496.60,-0.11,63.87,10.71,95.65,40.59419,-105.10300,6066.2,5979.1,-6.14,-10.66,1.05,3.49
Data,1151.0,496.38,-0.14,63.83,10.69,95.71,40.59418,-105.10289,6069.7,5977.6,-6.18,-10.64,1.06,3.51
Data,1153.0,495.94,-0.19,63.80,10.65,95.83,40.59417,-105.10265,6076.8,5984.3,-6.24,-10.60,1.08,3.63
Data,1155.0,495.49,-0.25,63.80,10.60,95.93,40.59415,-105.10240,6084.2,5990.8,-6.29,-10.54,1.09,3.83
Data,1156.0,495.25,-0.28,63.80,10.57,95.96,40.59413,-105.10227,6088.1,5994.9,-6.32,-10.52,1.10,3.93
Data,1157.0,495.00,-0.30,63.80,10.54,95.97,40.59413,-105.10214,6092.1,5999.4,-6.34,-10.49,1.10,3.99
Data,1158.0,494.75,-0.33,63.80,10.51,95.97,40.59412,-105.10201,6096.2,6003.9,-6.37,-10.46,1.09,3.99
Data,1159.0,494.50,-0.35,63.80,10.48,95.94,40.59411,-105.10189,6100.2,6008.1,-6.39,-10.43,1.09,3.92
Data,1160.0,494.26,-0.38,63.80,10.46,95.89,40.59410,-105.10177,6104.1,6011.9,-6.41,-10.40,1.07,3.80
Data,1161.0,494.03,-0.40,63.80,10.43,95.79,40.59409,-105.10165,6107.8,6015.4,-6.44,-10.38,1.05,3.67
Data,1162.0,493.81,-0.43,63.80,10.42,95.65,40.59408,-105.10154,6111.4,6018.5,-6.46,-10.37,1.03,3.58
Data,1163.0,493.59,-0.45,63.80,10.40,95.46,40.59407,-105.10141,6114.9,6023.2,-6.49,-10.35,0.99,3.52
Data,1164.0,493.38,-0.48,63.83,10.39,95.21,40.59406,-105.10128,6118.3,6027.0,-6.50,-10.34,0.94,3.52
Data,1165.0,493.16,-0.50,63.87,10.38,94.91,40.59404,-105.10116,6121.9,6032.5,-6.52,-10.34,0.89,3.54
Data,1166.0,492.94,-0.53,63.90,10.37,94.55,40.59403,-105.10103,6125.5,6037.9,-6.53,-10.34,0.82,3.57
Data,1167.0,492.72,-0.55,63.90,10.37,94.15,40.59402,-105.10091,6129.1,6041.7,-6.56,-10.34,0.75,3.61
Data,1168.0,492.49,-0.57,63.90,10.38,93.71,40.59402,-105.10079,6132.7,6045.1,-6.58,-10.35,0.67,3.68
Data,1169.0,492.27,-0.59,63.93,10.38,93.25,40.59402,-105.10067,6136.4,6048.5,-6.59,-10.37,0.59,3.77
Data,1170.0,492.03,-0.62,63.97,10.40,92.77,40.59401,-105.10054,6140.2,6052.6,-6.61,-10.39,0.50,3.90
